,year,gameid,side,num_counters_picked,num_counters_banned,PGA,higher_PGA,mean_champ_wr,mean_team_wr,result,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,pga_diff
62699,2022,ESPORTSTMNT03_2568065,Red,1,0,1,0,0.4958999754995239,0.698744769874477,1,3266.0,4397.0,79.0,2831.0,3818.0,64.0,435.0,579.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,-1
62700,2022,ESPORTSTMNT03_2568072,Blue,1,1,2,1,0.4971935441818377,0.624,1,5074.0,4662.0,84.0,3209.0,4789.0,60.0,1865.0,-127.0,24.0,2.0,0.0,1.0,1.0,0.0,2.0,1
62701,2022,ESPORTSTMNT03_2568072,Red,0,1,1,0,0.4909657336809886,0.43,0,3209.0,4789.0,60.0,5074.0,4662.0,84.0,-1865.0,127.0,-24.0,1.0,0.0,2.0,2.0,0.0,1.0,-1
62702,2022,ESPORTSTMNT03_2568111,Blue,2,1,3,1,0.4974137471279156,0.4895833333333333,1,3503.0,4920.0,80.0,2892.0,4215.0,54.0,611.0,705.0,26.0,1.0,0.0,0.0,1.0,0.0,1.0,2
62703,2022,ESPORTSTMNT03_2568111,Red,0,1,1,0,0.4805007580632541,0.2842105263157894,0,2892.0,4215.0,54.0,3503.0,4920.0,80.0,-611.0,-705.0,-26.0,1.0,0.0,1.0,1.0,0.0,0.0,-2
62704,2022,ESPORTSTMNT03_2568127,Blue,3,1,4,1,0.4924104101307729,0.5632183908045977,1,4134.0,5001.0,98.0,3160.0,4403.0,82.0,974.0,598.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3
62705,2022,ESPORTSTMNT03_2568127,Red,0,1,1,0,0.4879282562035614,0.4888888888888889,0,3160.0,4403.0,82.0,4134.0,5001.0,98.0,-974.0,-598.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,-3
62706,2022,ESPORTSTMNT03_2568128,Blue,1,0,1,0,0.4921991967202125,0.1764705882352941,0,3180.0,4146.0,51.0,3571.0,4546.0,71.0,-391.0,-400.0,-20.0,2.0,0.0,1.0,1.0,1.0,2.0,-2
62707,2022,ESPORTSTMNT03_2568128,Red,1,2,3,1,0.4949391865395562,0.8333333333333334,1,3571.0,4546.0,71.0,3180.0,4146.0,51.0,391.0,400.0,20.0,1.0,1.0,2.0,2.0,0.0,1.0,2
62708,2022,ESPORTSTMNT03_2568138,Blue,2,0,2,0,0.5088398868504372,0.3448275862068966,1,2796.0,4675.0,61.0,3097.0,4553.0,82.0,-301.0,122.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
62709,2022,ESPORTSTMNT03_2568138,Red,1,3,4,1,0.4930657246884891,0.631578947368421,0,3097.0,4553.0,82.0,2796.0,4675.0,61.0,301.0,-122.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2
62710,2022,ESPORTSTMNT03_2568139,Blue,0,1,1,0,0.505139419124426,0.4122807017543859,1,3195.0,4792.0,74.0,3340.0,4201.0,69.0,-145.0,591.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,-1
62711,2022,ESPORTSTMNT03_2568139,Red,1,1,2,1,0.4980184549146604,0.5727272727272728,0,3340.0,4201.0,69.0,3195.0,4792.0,74.0,145.0,-591.0,-5.0,1.0,0.0,1.0,0.0,1.0,1.0,1
62712,2022,ESPORTSTMNT03_2568172,Blue,0,2,2,1,0.498330807401565,0.3636363636363636,0,2824.0,4494.0,61.0,3256.0,4647.0,81.0,-432.0,-153.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
62713,2022,ESPORTSTMNT03_2568172,Red,1,0,1,0,0.4996494531728116,0.631578947368421,1,3256.0,4647.0,81.0,2824.0,4494.0,61.0,432.0,153.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
62714,2022,ESPORTSTMNT03_2568212,Blue,1,1,2,1,0.4844134279370712,0.5561497326203209,1,3435.0,4725.0,75.0,3847.0,4694.0,90.0,-412.0,31.0,-15.0,1.0,1.0,1.0,0.0,1.0,1.0,2
62715,2022,ESPORTSTMNT03_2568212,Red,0,0,0,0,0.4947200896534126,0.4935064935064935,0,3847.0,4694.0,90.0,3435.0,4725.0,75.0,412.0,-31.0,15.0,0.0,1.0,1.0,1.0,1.0,1.0,-2
62716,2022,ESPORTSTMNT03_2568234,Blue,0,0,0,0,0.4999412704534746,0.3931623931623931,0,3251.0,4806.0,88.0,3020.0,4074.0,71.0,231.0,732.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
62717,2022,ESPORTSTMNT03_2568234,Red,1,0,1,1,0.4925178135711091,0.4453781512605042,1,3020.0,4074.0,71.0,3251.0,4806.0,88.0,-231.0,-732.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,1
62718,2022,ESPORTSTMNT03_2568258,Blue,0,0,0,0,0.4979476293585556,0.4390243902439024,1,3463.0,4749.0,74.0,3067.0,3966.0,76.0,396.0,783.0,-2.0,1.0,0.0,0.0,0.0,1.0,1.0,-1
62719,2022,ESPORTSTMNT03_2568258,Red,0,1,1,1,0.4996974060817324,0.5760869565217391,0,3067.0,3966.0,76.0,3463.0,4749.0,74.0,-396.0,-783.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1
62720,2022,ESPORTSTMNT03_2568281,Blue,1,0,1,0,0.4897580388198307,0.5590551181102362,1,4655.0,4928.0,89.0,2849.0,3761.0,64.0,1806.0,1167.0,25.0,1.0,0.0,0.0,0.0,0.0,1.0,-1
62721,2022,ESPORTSTMNT03_2568281,Red,1,1,2,1,0.4944314049124963,0.5375494071146245,0,2849.0,3761.0,64.0,4655.0,4928.0,89.0,-1806.0,-1167.0,-25.0,0.0,0.0,1.0,1.0,0.0,0.0,1
62722,2022,ESPORTSTMNT03_2568290,Blue,0,1,1,0,0.5003949984727196,0.5531135531135531,0,3467.0,4803.0,89.0,3069.0,4434.0,76.0,398.0,369.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,-2
62723,2022,ESPORTSTMNT03_2568290,Red,2,1,3,1,0.4928619495122613,0.6245487364620939,1,3069.0,4434.0,76.0,3467.0,4803.0,89.0,-398.0,-369.0,-13.0,0.0,0.0,1.0,0.0,1.0,0.0,2
62724,2022,ESPORTSTMNT03_2568309,Blue,0,2,2,1,0.5062045246592642,0.524,1,3505.0,4921.0,99.0,3100.0,4636.0,80.0,405.0,285.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1
62725,2022,ESPORTSTMNT03_2568309,Red,1,0,1,0,0.4919545782013058,0.4448979591836735,0,3100.0,4636.0,80.0,3505.0,4921.0,99.0,-405.0,-285.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
62726,2022,ESPORTSTMNT03_2568328,Blue,0,1,1,1,0.5069729647022334,0.4609053497942387,1,3590.0,4868.0,87.0,3308.0,4108.0,81.0,282.0,760.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1
62727,2022,ESPORTSTMNT03_2568328,Red,0,0,0,0,0.4912467511487254,0.4814814814814814,0,3308.0,4108.0,81.0,3590.0,4868.0,87.0,-282.0,-760.0,-6.0,0.0,0.0,1.0,0.0,1.0,0.0,-1
62728,2022,ESPORTSTMNT03_2568447,Blue,1,0,1,0,0.4988275481857184,0.6016260162601627,1,3240.0,4690.0,81.0,3102.0,4959.0,64.0,138.0,-269.0,17.0,0.0,0.0,1.0,1.0,0.0,0.0,-1
62729,2022,ESPORTSTMNT03_2568447,Red,2,0,2,1,0.4966185084054048,0.4551971326164875,0,3102.0,4959.0,64.0,3240.0,4690.0,81.0,-138.0,269.0,-17.0,1.0,0.0,0.0,0.0,0.0,1.0,1
62730,2022,ESPORTSTMNT03_2568449,Blue,2,0,2,1,0.4927858932288605,0.5387323943661971,0,3458.0,4904.0,94.0,3385.0,4712.0,83.0,73.0,192.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1
62731,2022,ESPORTSTMNT03_2568449,Red,0,1,1,0,0.485415785440877,0.5185185185185185,1,3385.0,4712.0,83.0,3458.0,4904.0,94.0,-73.0,-192.0,-11.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
62732,2022,ESPORTSTMNT03_2568507,Blue,0,1,1,0,0.5098791167934577,0.5,0,3356.0,4679.0,72.0,3244.0,5100.0,82.0,112.0,-421.0,-10.0,0.0,2.0,0.0,0.0,1.0,1.0,-1
62733,2022,ESPORTSTMNT03_2568507,Red,2,0,2,1,0.5121638212280782,0.6145038167938931,1,3244.0,5100.0,82.0,3356.0,4679.0,72.0,-112.0,421.0,10.0,0.0,1.0,1.0,0.0,2.0,0.0,1
62734,2022,ESPORTSTMNT03_2568522,Blue,0,1,1,0,0.4929725894862803,0.5570469798657718,0,3552.0,4910.0,93.0,2981.0,4472.0,80.0,571.0,438.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,-1
62735,2022,ESPORTSTMNT03_2568522,Red,1,1,2,1,0.4872129632775088,0.4666666666666667,1,2981.0,4472.0,80.0,3552.0,4910.0,93.0,-571.0,-438.0,-13.0,0.0,0.0,1.0,0.0,1.0,0.0,1
62736,2022,ESPORTSTMNT03_2568550,Blue,2,0,2,1,0.4963721794017338,0.5370370370370371,1,3076.0,4319.0,80.0,3229.0,4554.0,77.0,-153.0,-235.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,2
62737,2022,ESPORTSTMNT03_2568550,Red,0,0,0,0,0.487137734837107,0.5927152317880795,0,3229.0,4554.0,77.0,3076.0,4319.0,80.0,153.0,235.0,-3.0,0.0,1.0,0.0,0.0,0.0,1.0,-2
62738,2022,ESPORTSTMNT03_2568551,Blue,0,1,1,0,0.4922287154556316,0.3333333333333333,0,3279.0,4605.0,63.0,3292.0,4409.0,84.0,-13.0,196.0,-21.0,0.0,2.0,0.0,0.0,0.0,2.0,-1
62739,2022,ESPORTSTMNT03_2568551,Red,0,2,2,1,0.4953502259348618,0.4888888888888889,1,3292.0,4409.0,84.0,3279.0,4605.0,63.0,13.0,-196.0,21.0,0.0,0.0,2.0,0.0,2.0,0.0,1
62740,2022,ESPORTSTMNT03_2568557,Blue,1,0,1,0,0.485634851614111,0.6724137931034483,0,3320.0,4698.0,76.0,2871.0,4114.0,70.0,449.0,584.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,-1
62741,2022,ESPORTSTMNT03_2568557,Red,1,1,2,1,0.4852176099192621,0.488,1,2871.0,4114.0,70.0,3320.0,4698.0,76.0,-449.0,-584.0,-6.0,0.0,0.0,1.0,0.0,1.0,0.0,1
62742,2022,ESPORTSTMNT03_2568597,Blue,0,0,0,0,0.5132632048568013,0.5611510791366906,1,3247.0,4895.0,87.0,3094.0,4626.0,82.0,153.0,269.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-3
62743,2022,ESPORTSTMNT03_2568597,Red,2,1,3,1,0.5051348333402378,0.2839506172839506,0,3094.0,4626.0,82.0,3247.0,4895.0,87.0,-153.0,-269.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,3
62744,2022,ESPORTSTMNT03_2568626,Blue,1,1,2,0,0.4947924720302789,0.2476190476190476,1,3464.0,4810.0,95.0,3146.0,4463.0,81.0,318.0,347.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
62745,2022,ESPORTSTMNT03_2568626,Red,1,2,3,1,0.4997993752904338,0.4102564102564102,0,3146.0,4463.0,81.0,3464.0,4810.0,95.0,-318.0,-347.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,1
62746,2022,ESPORTSTMNT03_2568633,Blue,1,1,2,1,0.5123822710433183,0.2638888888888889,0,2763.0,4149.0,59.0,3095.0,4127.0,78.0,-332.0,22.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,1
62747,2022,ESPORTSTMNT03_2568633,Red,0,1,1,0,0.5058190571813967,0.9047619047619048,1,3095.0,4127.0,78.0,2763.0,4149.0,59.0,332.0,-22.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
62748,2022,ESPORTSTMNT03_2568636,Blue,0,0,0,0,0.5028382183818968,0.5418181818181819,1,3117.0,4098.0,73.0,4069.0,4043.0,69.0,-952.0,55.0,4.0,0.0,0.0,2.0,3.0,1.0,0.0,-2
62749,2022,ESPORTSTMNT03_2568636,Red,1,1,2,1,0.4883938615572334,0.5727272727272728,0,4069.0,4043.0,69.0,3117.0,4098.0,73.0,952.0,-55.0,-4.0,3.0,1.0,0.0,0.0,0.0,2.0,2
62750,2022,ESPORTSTMNT03_2568648,Blue,1,0,1,1,0.4967084260342693,0.3448275862068966,0,2941.0,4298.0,72.0,3413.0,4671.0,79.0,-472.0,-373.0,-7.0,0.0,0.0,0.0,1.0,0.0,0.0,1
62751,2022,ESPORTSTMNT03_2568648,Red,0,0,0,0,0.5013577482231772,0.5434782608695652,1,3413.0,4671.0,79.0,2941.0,4298.0,72.0,472.0,373.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,-1
62752,2022,ESPORTSTMNT03_2568649,Blue,0,0,0,0,0.5044614668208092,0.25,0,2520.0,3985.0,49.0,2892.0,4135.0,68.0,-372.0,-150.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,-3
62753,2022,ESPORTSTMNT03_2568649,Red,2,1,3,1,0.502343094127532,0.3333333333333333,1,2892.0,4135.0,68.0,2520.0,3985.0,49.0,372.0,150.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3
62754,2022,ESPORTSTMNT03_2568652,Blue,0,0,0,0,0.5011249913912617,0.4122807017543859,1,3404.0,4779.0,77.0,2733.0,3725.0,61.0,671.0,1054.0,16.0,1.0,0.0,1.0,0.0,1.0,1.0,-1
62755,2022,ESPORTSTMNT03_2568652,Red,1,0,1,1,0.5072397174915151,0.2777777777777778,0,2733.0,3725.0,61.0,3404.0,4779.0,77.0,-671.0,-1054.0,-16.0,0.0,1.0,1.0,1.0,0.0,1.0,1
62756,2022,ESPORTSTMNT03_2568656,Blue,1,0,1,1,0.5027305694559456,0.6164383561643836,1,3812.0,4534.0,79.0,3389.0,4647.0,91.0,423.0,-113.0,-12.0,1.0,1.0,0.0,0.0,1.0,1.0,1
62757,2022,ESPORTSTMNT03_2568656,Red,0,0,0,0,0.4926758593011735,0.4705882352941176,0,3389.0,4647.0,91.0,3812.0,4534.0,79.0,-423.0,113.0,12.0,0.0,1.0,1.0,1.0,1.0,0.0,-1
62758,2022,ESPORTSTMNT03_2568657,Blue,1,0,1,0,0.5099738747535363,0.1764705882352941,0,2956.0,4360.0,73.0,2702.0,4072.0,61.0,254.0,288.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,-2
62759,2022,ESPORTSTMNT03_2568657,Red,1,2,3,1,0.4937973175373391,0.5573770491803278,1,2702.0,4072.0,61.0,2956.0,4360.0,73.0,-254.0,-288.0,-12.0,0.0,0.0,1.0,0.0,0.0,0.0,2
62760,2022,ESPORTSTMNT03_2568670,Blue,0,1,1,0,0.498059464276588,0.5142857142857142,1,3607.0,4552.0,82.0,3550.0,4979.0,89.0,57.0,-427.0,-7.0,1.0,0.0,1.0,0.0,1.0,0.0,-1
62761,2022,ESPORTSTMNT03_2568670,Red,1,1,2,1,0.4957909836192599,0.1428571428571428,0,3550.0,4979.0,89.0,3607.0,4552.0,82.0,-57.0,427.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,1
62762,2022,ESPORTSTMNT03_2568793,Blue,0,0,0,0,0.50506267892761,0.4921135646687697,0,2907.0,4588.0,71.0,3232.0,4696.0,82.0,-325.0,-108.0,-11.0,0.0,0.0,0.0,0.0,1.0,0.0,-3
62763,2022,ESPORTSTMNT03_2568793,Red,2,1,3,1,0.4990641889781282,0.4521880064829822,1,3232.0,4696.0,82.0,2907.0,4588.0,71.0,325.0,108.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,3
62764,2022,ESPORTSTMNT03_2568852,Blue,0,2,2,1,0.5017923659133148,0.4274809160305343,0,3258.0,4796.0,86.0,3035.0,4886.0,77.0,223.0,-90.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2
62765,2022,ESPORTSTMNT03_2568852,Red,0,0,0,0,0.5060111735382071,0.4918032786885246,1,3035.0,4886.0,77.0,3258.0,4796.0,86.0,-223.0,90.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
62766,2022,ESPORTSTMNT03_2568857,Blue,2,0,2,1,0.510464349588489,0.4921135646687697,0,3287.0,4558.0,71.0,3550.0,4759.0,85.0,-263.0,-201.0,-14.0,1.0,0.0,2.0,1.0,1.0,1.0,1
62767,2022,ESPORTSTMNT03_2568857,Red,0,1,1,0,0.5002486824272299,0.4521880064829822,1,3550.0,4759.0,85.0,3287.0,4558.0,71.0,263.0,201.0,14.0,1.0,1.0,1.0,1.0,0.0,2.0,-1
62768,2022,ESPORTSTMNT03_2568860,Blue,1,0,1,1,0.496791353122109,0.4345991561181435,0,3006.0,4102.0,74.0,3830.0,5047.0,75.0,-824.0,-945.0,-1.0,0.0,0.0,2.0,2.0,0.0,0.0,1
62769,2022,ESPORTSTMNT03_2568860,Red,0,0,0,0,0.5034774617690684,0.3230088495575221,1,3830.0,5047.0,75.0,3006.0,4102.0,74.0,824.0,945.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,-1
62770,2022,ESPORTSTMNT03_2568861,Blue,0,1,1,0,0.5028640038559413,0.6484641638225256,1,3443.0,4771.0,93.0,3548.0,4938.0,89.0,-105.0,-167.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,-2
62771,2022,ESPORTSTMNT03_2568861,Red,2,1,3,1,0.5028796720420086,0.6235955056179775,0,3548.0,4938.0,89.0,3443.0,4771.0,93.0,105.0,167.0,-4.0,1.0,0.0,0.0,0.0,0.0,1.0,2
62772,2022,ESPORTSTMNT03_2568891,Blue,1,2,3,1,0.5053691680770747,0.5256410256410257,0,3324.0,5056.0,91.0,3199.0,4944.0,87.0,125.0,112.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2
62773,2022,ESPORTSTMNT03_2568891,Red,1,0,1,0,0.5104893776230383,0.4979919678714859,1,3199.0,4944.0,87.0,3324.0,5056.0,91.0,-125.0,-112.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
62774,2022,ESPORTSTMNT03_2568906,Blue,1,1,2,0,0.4936581914492783,0.6235955056179775,0,2821.0,4234.0,72.0,3202.0,4443.0,84.0,-381.0,-209.0,-12.0,0.0,0.0,0.0,0.0,1.0,0.0,-2
62775,2022,ESPORTSTMNT03_2568906,Red,2,2,4,1,0.490533528698862,0.6484641638225256,1,3202.0,4443.0,84.0,2821.0,4234.0,72.0,381.0,209.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,2
62776,2022,ESPORTSTMNT03_2568909,Blue,1,0,1,0,0.5137073164233941,0.6949152542372882,1,3015.0,4500.0,81.0,2766.0,4253.0,61.0,249.0,247.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
62777,2022,ESPORTSTMNT03_2568909,Red,2,0,2,1,0.4900796681780074,0.2810457516339869,0,2766.0,4253.0,61.0,3015.0,4500.0,81.0,-249.0,-247.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
62778,2022,ESPORTSTMNT03_2569008,Blue,0,0,0,0,0.4968298749518384,0.6238532110091743,1,3714.0,5219.0,78.0,3706.0,4740.0,89.0,8.0,479.0,-11.0,2.0,0.0,0.0,1.0,0.0,1.0,-2
62779,2022,ESPORTSTMNT03_2569008,Red,1,1,2,1,0.4848574010404236,0.5079365079365079,0,3706.0,4740.0,89.0,3714.0,5219.0,78.0,-8.0,-479.0,11.0,1.0,0.0,1.0,2.0,0.0,0.0,2
62780,2022,ESPORTSTMNT03_2569049,Blue,3,1,4,1,0.4905493005441109,0.4193548387096774,1,2539.0,3376.0,52.0,3370.0,4768.0,69.0,-831.0,-1392.0,-17.0,0.0,0.0,2.0,1.0,1.0,0.0,4
62781,2022,ESPORTSTMNT03_2569049,Red,0,0,0,0,0.4898109937282595,0.6650717703349283,0,3370.0,4768.0,69.0,2539.0,3376.0,52.0,831.0,1392.0,17.0,1.0,1.0,0.0,0.0,0.0,2.0,-4
62782,2022,ESPORTSTMNT03_2569082,Blue,0,1,1,0,0.493257246895908,0.488,1,3689.0,4543.0,79.0,2855.0,3711.0,68.0,834.0,832.0,11.0,1.0,3.0,0.0,0.0,1.0,1.0,-1
62783,2022,ESPORTSTMNT03_2569082,Red,1,1,2,1,0.5051631336108267,0.2839506172839506,0,2855.0,3711.0,68.0,3689.0,4543.0,79.0,-834.0,-832.0,-11.0,0.0,1.0,1.0,1.0,3.0,0.0,1
62784,2022,ESPORTSTMNT03_2569083,Blue,1,1,2,1,0.4970601377891117,0.6111111111111112,1,3696.0,4553.0,79.0,3281.0,4108.0,64.0,415.0,445.0,15.0,1.0,0.0,1.0,1.0,0.0,1.0,1
62785,2022,ESPORTSTMNT03_2569083,Red,1,0,1,0,0.4853232123825474,0.4343434343434343,0,3281.0,4108.0,64.0,3696.0,4553.0,79.0,-415.0,-445.0,-15.0,1.0,0.0,1.0,1.0,0.0,1.0,-1
62786,2022,ESPORTSTMNT03_2569137,Blue,0,0,0,0,0.4987329219623159,0.4102564102564102,1,3420.0,5005.0,93.0,3387.0,5136.0,95.0,33.0,-131.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
62787,2022,ESPORTSTMNT03_2569137,Red,1,1,2,1,0.4915851982672615,0.6724137931034483,0,3387.0,5136.0,95.0,3420.0,5005.0,93.0,-33.0,131.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2
62788,2022,ESPORTSTMNT03_2569151,Blue,0,0,0,0,0.4883787408755471,0.6304347826086957,0,2864.0,4063.0,69.0,4053.0,4505.0,75.0,-1189.0,-442.0,-6.0,0.0,0.0,0.0,1.0,0.0,0.0,-3
62789,2022,ESPORTSTMNT03_2569151,Red,1,2,3,1,0.5059008000775873,0.4666666666666667,1,4053.0,4505.0,75.0,2864.0,4063.0,69.0,1189.0,442.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3
62790,2022,ESPORTSTMNT03_2569185,Blue,3,0,3,1,0.4911006255614726,0.5570469798657718,1,3258.0,4824.0,87.0,3260.0,5120.0,87.0,-2.0,-296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
62791,2022,ESPORTSTMNT03_2569185,Red,0,2,2,0,0.4982430744809171,0.5611510791366906,0,3260.0,5120.0,87.0,3258.0,4824.0,87.0,2.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
62792,2022,ESPORTSTMNT03_2569281,Blue,0,0,0,0,0.5034294248798443,0.3931623931623931,0,3314.0,4795.0,90.0,3622.0,5235.0,89.0,-308.0,-440.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,-4
62793,2022,ESPORTSTMNT03_2569281,Red,2,2,4,1,0.4919498052311805,0.5760869565217391,1,3622.0,5235.0,89.0,3314.0,4795.0,90.0,308.0,440.0,-1.0,0.0,2.0,0.0,0.0,0.0,1.0,4
62794,2022,ESPORTSTMNT03_2569332,Blue,0,2,2,1,0.493350143628959,0.4332344213649852,0,3076.0,4794.0,79.0,3468.0,4944.0,99.0,-392.0,-150.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
62795,2022,ESPORTSTMNT03_2569332,Red,1,0,1,0,0.5038948304587729,0.4625267665952891,1,3468.0,4944.0,99.0,3076.0,4794.0,79.0,392.0,150.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
62796,2022,ESPORTSTMNT03_2569376,Blue,0,2,2,1,0.5009959431590675,0.4332344213649852,1,3254.0,4556.0,82.0,2995.0,4179.0,75.0,259.0,377.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,1
62797,2022,ESPORTSTMNT03_2569376,Red,1,0,1,0,0.5007680295984605,0.4625267665952891,0,2995.0,4179.0,75.0,3254.0,4556.0,82.0,-259.0,-377.0,-7.0,0.0,0.0,0.0,0.0,2.0,0.0,-1
62798,2022,ESPORTSTMNT03_2569382,Blue,2,2,4,1,0.4990118979802521,0.4625267665952891,1,3203.0,4481.0,79.0,3087.0,4632.0,76.0,116.0,-151.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,3
62799,2022,ESPORTSTMNT03_2569382,Red,0,1,1,0,0.5044381289058044,0.4332344213649852,0,3087.0,4632.0,76.0,3203.0,4481.0,79.0,-116.0,151.0,-3.0,0.0,1.0,0.0,0.0,1.0,0.0,-3
62800,2022,ESPORTSTMNT03_2569443,Blue,1,1,2,1,0.4986769331421118,0.4775862068965517,0,3061.0,4221.0,81.0,3557.0,4543.0,83.0,-496.0,-322.0,-2.0,0.0,0.0,1.0,1.0,0.0,0.0,2
62801,2022,ESPORTSTMNT03_2569443,Red,0,0,0,0,0.497349881214034,0.4738154613466334,1,3557.0,4543.0,83.0,3061.0,4221.0,81.0,496.0,322.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,-2
62802,2022,ESPORTSTMNT03_2569478,Blue,1,0,1,0,0.502860162832147,0.5185185185185185,1,3227.0,4260.0,79.0,3270.0,4302.0,72.0,-43.0,-42.0,7.0,0.0,1.0,1.0,1.0,0.0,1.0,-2
62803,2022,ESPORTSTMNT03_2569478,Red,1,2,3,1,0.493345692882836,0.3670886075949367,0,3270.0,4302.0,72.0,3227.0,4260.0,79.0,43.0,42.0,-7.0,1.0,0.0,1.0,0.0,1.0,1.0,2
62804,2022,ESPORTSTMNT03_2569481,Blue,1,1,2,0,0.4911975690776508,0.5296610169491526,0,3286.0,4886.0,87.0,3272.0,4674.0,87.0,14.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
62805,2022,ESPORTSTMNT03_2569481,Red,2,1,3,1,0.4912689540523975,0.5316455696202531,1,3272.0,4674.0,87.0,3286.0,4886.0,87.0,-14.0,-212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
62806,2022,ESPORTSTMNT03_2569488,Blue,1,0,1,0,0.5007160392984032,0.3875,1,2895.0,3874.0,68.0,3588.0,4550.0,85.0,-693.0,-676.0,-17.0,0.0,0.0,1.0,1.0,0.0,0.0,-1
62807,2022,ESPORTSTMNT03_2569488,Red,1,1,2,1,0.4998842729170292,0.4037267080745341,0,3588.0,4550.0,85.0,2895.0,3874.0,68.0,693.0,676.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,1
62808,2022,ESPORTSTMNT03_2569514,Blue,2,2,4,1,0.5099711522807437,0.5161290322580645,0,3735.0,5549.0,78.0,2893.0,4136.0,62.0,842.0,1413.0,16.0,1.0,0.0,0.0,0.0,1.0,1.0,4
62809,2022,ESPORTSTMNT03_2569514,Red,0,0,0,0,0.5012398841247674,0.5189873417721519,1,2893.0,4136.0,62.0,3735.0,5549.0,78.0,-842.0,-1413.0,-16.0,0.0,1.0,1.0,1.0,0.0,0.0,-4
62810,2022,ESPORTSTMNT03_2569520,Blue,0,0,0,0,0.4931728685793098,0.5,0,3323.0,4944.0,91.0,3140.0,4671.0,86.0,183.0,273.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
62811,2022,ESPORTSTMNT03_2569520,Red,0,1,1,1,0.5053045399011796,0.632996632996633,1,3140.0,4671.0,86.0,3323.0,4944.0,91.0,-183.0,-273.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,1
62812,2022,ESPORTSTMNT03_2569539,Blue,0,0,0,0,0.4901870204163413,0.5525114155251142,0,3909.0,5102.0,101.0,3585.0,4855.0,94.0,324.0,247.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-4
