Champion,counters champ,champ counters,champ_wr
darius,"('Yorick', 49)","('Rengar', 61)",0.5208333333333334
darius,"('Briar', 51)","('Rammus', 60)",0.5208333333333334
darius,"('Amumu', 51)","('Taliyah', 59)",0.5208333333333334
darius,"('Wukong', 52)","('Karthus', 59)",0.5208333333333334
darius,"('Ekko', 52)","('Nidalee', 59)",0.5208333333333334
nilah,"('Sivir', 46)","('Twitch', 59)",0.5033112582781457
nilah,"('Xayah', 46)","('Samira', 57)",0.5033112582781457
nilah,"('Corki', 47)","(""Kai'Sa"", 56)",0.5033112582781457
nilah,"('Jinx', 49)","('Caitlyn', 56)",0.5033112582781457
nilah,"('Miss Fortune', 51)","('Ezreal', 56)",0.5033112582781457
taric,"('Milio', 41)","('Yuumi', 59)",0.46056547619047616
taric,"('Lulu', 50)","('Nautilus', 57)",0.46056547619047616
taric,"('Janna', 51)","('Leona', 57)",0.46056547619047616
taric,"('Lux', 51)","('Blitzcrank', 55)",0.46056547619047616
taric,"('Braum', 52)","('Thresh', 54)",0.46056547619047616
jinx,"('Twitch', 49)","('Kalista', 56)",0.49956759873162293
jinx,"('Tristana', 50)","('Samira', 55)",0.49956759873162293
jinx,"('Vayne', 50)","(""Kai'Sa"", 55)",0.49956759873162293
jinx,"('Lucian', 51)","('Aphelios', 54)",0.49956759873162293
jinx,"(""Kog'Maw"", 51)","('Smolder', 54)",0.49956759873162293
nami,"('Braum', 48)","('Mel', 56)",0.5196037969459348
nami,"('Sona', 48)","('Brand', 56)",0.5196037969459348
nami,"('Taric', 48)","('Swain', 55)",0.5196037969459348
nami,"('Nautilus', 48)","('Lux', 54)",0.5196037969459348
nami,"('Neeko', 49)","('Morgana', 53)",0.5196037969459348
vayne,"(""Kog'Maw"", 49)","('Varus', 55)",0.4753787878787879
vayne,"('Miss Fortune', 49)","('Ezreal', 55)",0.4753787878787879
vayne,"('Nilah', 49)","('Ziggs', 55)",0.4753787878787879
vayne,"('Twitch', 49)","('Kalista', 54)",0.4753787878787879
vayne,"('Aphelios', 49)","('Jhin', 54)",0.4753787878787879
nocturne,"('Udyr', 45)","('Rengar', 58)",0.4965205288796103
nocturne,"('Yorick', 47)","('Elise', 56)",0.4965205288796103
nocturne,"('Darius', 47)","('Gragas', 56)",0.4965205288796103
nocturne,"('Jarvan IV', 49)","(""Rek'Sai"", 55)",0.4965205288796103
nocturne,"('Shyvana', 49)","('Ivern', 55)",0.4965205288796103
warwick,"('Yorick', 45)","('Nidalee', 59)",0.40425531914893614
warwick,"('Darius', 47)","('Karthus', 58)",0.40425531914893614
warwick,"('Gwen', 47)","(""Kha'Zix"", 57)",0.40425531914893614
warwick,"('Amumu', 47)","('Shyvana', 57)",0.40425531914893614
warwick,"('Sejuani', 48)","('Skarner', 57)",0.40425531914893614
braum,"('Zilean', 45)","('Seraphine', 56)",0.48336345274795367
braum,"('Sona', 46)","('Mel', 55)",0.48336345274795367
braum,"('Zyra', 48)","('Nautilus', 55)",0.48336345274795367
braum,"('Swain', 48)","('Elise', 55)",0.48336345274795367
braum,"('Janna', 48)","('Poppy', 55)",0.48336345274795367
kayle,"('Malphite', 43)","(""K'Sante"", 61)",0.49514563106796117
kayle,"('Camille', 46)","('Illaoi', 59)",0.49514563106796117
kayle,"('Riven', 48)","('Gangplank', 58)",0.49514563106796117
kayle,"('Nasus', 48)","('Garen', 57)",0.49514563106796117
kayle,"('Irelia', 48)","('Gwen', 56)",0.49514563106796117
yorick,"('Irelia', 43)","('Dr. Mundo', 57)",0.4855371900826446
yorick,"('Urgot', 43)","('Illaoi', 57)",0.4855371900826446
yorick,"('Sett', 44)","('Kennen', 57)",0.4855371900826446
yorick,"('Warwick', 44)","('Teemo', 57)",0.4855371900826446
yorick,"('Trundle', 45)","('Darius', 56)",0.4855371900826446
janna,"('Sona', 46)","('Mel', 61)",0.5215311004784688
janna,"('Elise', 47)","('Alistar', 59)",0.5215311004784688
janna,"('Nami', 48)","('Rakan', 57)",0.5215311004784688
janna,"('Poppy', 48)","('Swain', 57)",0.5215311004784688
janna,"('Milio', 48)","('Xerath', 56)",0.5215311004784688
ornn,"('Kayle', 47)","('Pantheon', 58)",0.48064085447263016
ornn,"('Fiora', 48)","('Gragas', 58)",0.48064085447263016
ornn,"('Mordekaiser', 48)","('Dr. Mundo', 58)",0.48064085447263016
ornn,"('Yone', 48)","('Malphite', 57)",0.48064085447263016
ornn,"('Ambessa', 48)","('Rumble', 57)",0.48064085447263016
anivia,"('Ahri', 47)","('LeBlanc', 58)",0.39183673469387753
anivia,"('Malzahar', 47)","('Hwei', 57)",0.39183673469387753
anivia,"('Akali', 47)","('Yasuo', 56)",0.39183673469387753
anivia,"(""Cho'Gath"", 48)","('Zed', 56)",0.39183673469387753
anivia,"('Aurelion Sol', 50)","('Vladimir', 55)",0.39183673469387753
cassiopeia,"('Malzahar', 46)","('Lux', 60)",0.5093167701863354
cassiopeia,"(""Cho'Gath"", 46)","('Yasuo', 56)",0.5093167701863354
cassiopeia,"('Galio', 49)","('Mel', 55)",0.5093167701863354
cassiopeia,"('Syndra', 49)","('Akali', 55)",0.5093167701863354
cassiopeia,"('Vladimir', 49)","('Sylas', 53)",0.5093167701863354
quinn,"('Malphite', 41)","('Ambessa', 62)",0.4645669291338583
quinn,"('Sion', 42)","('Volibear', 62)",0.4645669291338583
quinn,"('Teemo', 47)","('Renekton', 59)",0.4645669291338583
quinn,"(""Cho'Gath"", 49)","('Jax', 59)",0.4645669291338583
quinn,"('Gnar', 50)","('Yone', 56)",0.4645669291338583
urgot,"('Malphite', 47)","('Nasus', 58)",0.5002836074872377
urgot,"('Vladimir', 48)","('Yorick', 57)",0.5002836074872377
urgot,"('Olaf', 49)","('Jax', 56)",0.5002836074872377
urgot,"('Sion', 49)","('Gragas', 55)",0.5002836074872377
urgot,"('Tryndamere', 49)","('Singed', 55)",0.5002836074872377
annie,"('Lux', 46)","('Akshan', 62)",0.46236559139784944
annie,"('Xerath', 46)","('Yone', 59)",0.46236559139784944
annie,"('Galio', 46)","('Mel', 56)",0.46236559139784944
annie,"('Syndra', 47)","('Akali', 56)",0.46236559139784944
annie,"('Orianna', 49)","('Yasuo', 55)",0.46236559139784944
kennen,"('Yorick', 43)","('Jax', 57)",0.4892047007379065
kennen,"('Nasus', 44)","('Volibear', 56)",0.4892047007379065
kennen,"('Mordekaiser', 47)","('Teemo', 56)",0.4892047007379065
kennen,"('Jayce', 47)","(""K'Sante"", 55)",0.4892047007379065
kennen,"(""Cho'Gath"", 48)","('Renekton', 54)",0.4892047007379065
kled,"('Aatrox', 47)","(""Cho'Gath"", 55)",0.5061224489795918
kled,"('Mordekaiser', 49)","('Darius', 55)",0.5061224489795918
kled,"('Ambessa', 49)","('Gangplank', 54)",0.5061224489795918
kled,"('Garen', 50)","('Jax', 52)",0.5061224489795918
kled,"('Sett', 51)","('Sion', 52)",0.5061224489795918
kogmaw,"('Sivir', 46)","('Aphelios', 59)",0.44715447154471544
kogmaw,"('Jinx', 49)","('Draven', 57)",0.44715447154471544
kogmaw,"('Caitlyn', 50)","('Ezreal', 55)",0.44715447154471544
kogmaw,"('Miss Fortune', 50)","('Samira', 55)",0.44715447154471544
kogmaw,"('Twitch', 50)","(""Kai'Sa"", 55)",0.44715447154471544
olaf,"('Aatrox', 45)","('Jayce', 60)",0.507181328545781
olaf,"('Sett', 48)","('Shen', 57)",0.507181328545781
olaf,"('Darius', 49)","(""K'Sante"", 57)",0.507181328545781
olaf,"('Jax', 50)","('Gangplank', 57)",0.507181328545781
olaf,"('Malphite', 51)","('Gnar', 57)",0.507181328545781
sona,"('Rell', 44)","('Leona', 56)",0.5050505050505051
sona,"('Senna', 47)","('Soraka', 55)",0.5050505050505051
sona,"('Nautilus', 48)","('Bard', 55)",0.5050505050505051
sona,"('Pyke', 48)","('Morgana', 54)",0.5050505050505051
sona,"('Yuumi', 49)","('Rakan', 54)",0.5050505050505051
lulu,"('Braum', 47)","('Mel', 58)",0.4539393939393939
lulu,"('Sona', 48)","('Poppy', 55)",0.4539393939393939
lulu,"('Rell', 48)","('Neeko', 55)",0.4539393939393939
lulu,"('Nami', 48)","('Shaco', 54)",0.4539393939393939
lulu,"('Leona', 49)","('Zoe', 54)",0.4539393939393939
karma,"('Tahm Kench', 46)","('Mel', 60)",0.45097037793667005
karma,"('Rell', 48)","('Swain', 56)",0.45097037793667005
karma,"('Taric', 48)","('Morgana', 54)",0.45097037793667005
karma,"('Nami', 49)","('Neeko', 54)",0.45097037793667005
karma,"('Braum', 49)","('Zoe', 54)",0.45097037793667005
thresh,"('Shaco', 45)","('Yuumi', 54)",0.5193206755080622
thresh,"('Taric', 46)","('Blitzcrank', 54)",0.5193206755080622
thresh,"('Braum', 47)","('Senna', 54)",0.5193206755080622
thresh,"('Morgana', 47)","('Pyke', 53)",0.5193206755080622
thresh,"('Sona', 48)","('Maokai', 53)",0.5193206755080622
diana,"('Warwick', 45)","('Rammus', 57)",0.4919917864476386
diana,"('Darius', 46)","('Gragas', 56)",0.4919917864476386
diana,"('Volibear', 47)","('Nidalee', 56)",0.4919917864476386
diana,"('Master Yi', 47)","('Karthus', 55)",0.4919917864476386
diana,"('Shyvana', 47)","(""Kha'Zix"", 55)",0.4919917864476386
ahri,"('Naafiri', 47)","('Yone', 55)",0.5224237592186566
ahri,"('Ryze', 47)","('Akali', 55)",0.5224237592186566
ahri,"('Annie', 48)","(""Vel'Koz"", 55)",0.5224237592186566
ahri,"('Cassiopeia', 48)","('Anivia', 53)",0.5224237592186566
ahri,"('LeBlanc', 48)","('Hwei', 53)",0.5224237592186566
miss-fortune,"('Twitch', 47)","('Samira', 54)",0.4977569331158238
miss-fortune,"('Jinx', 49)","('Kalista', 53)",0.4977569331158238
miss-fortune,"('Sivir', 49)","('Varus', 53)",0.4977569331158238
miss-fortune,"('Nilah', 49)","(""Kai'Sa"", 53)",0.4977569331158238
miss-fortune,"('Ziggs', 49)","('Lucian', 52)",0.4977569331158238
chogath,"('Dr. Mundo', 44)","('Tahm Kench', 55)",0.4723523898781631
chogath,"('Kled', 45)","('Pantheon', 54)",0.4723523898781631
chogath,"('Yone', 46)","(""K'Sante"", 54)",0.4723523898781631
chogath,"('Camille', 46)","('Sion', 54)",0.4723523898781631
chogath,"('Sett', 46)","('Gangplank', 54)",0.4723523898781631
sett,"('Poppy', 44)","('Yone', 59)",0.49355797819623387
sett,"('Quinn', 45)","('Heimerdinger', 57)",0.49355797819623387
sett,"('Kayle', 46)","('Yorick', 56)",0.49355797819623387
sett,"('Nasus', 46)","('Ambessa', 56)",0.49355797819623387
sett,"('Warwick', 46)","('Fiora', 54)",0.49355797819623387
ekko,"('Hecarim', 47)","('Zyra', 57)",0.49907235621521334
ekko,"('Wukong', 47)","('Pantheon', 56)",0.49907235621521334
ekko,"('Rengar', 47)","('Zed', 55)",0.49907235621521334
ekko,"('Diana', 47)","(""Bel'Veth"", 54)",0.49907235621521334
ekko,"('Fiddlesticks', 47)","('Volibear', 53)",0.49907235621521334
malphite,"('Dr. Mundo', 42)","('Quinn', 59)",0.4703448275862069
malphite,"('Ornn', 43)","('Tryndamere', 58)",0.4703448275862069
malphite,"('Sion', 44)","('Gnar', 58)",0.4703448275862069
malphite,"('Singed', 45)","('Trundle', 58)",0.4703448275862069
malphite,"('Mordekaiser', 47)","('Illaoi', 57)",0.4703448275862069
malzahar,"('Xerath', 46)","('Vladimir', 60)",0.5653061224489796
malzahar,"('Taliyah', 46)","('Mel', 56)",0.5653061224489796
malzahar,"('Galio', 46)","('LeBlanc', 56)",0.5653061224489796
malzahar,"(""Cho'Gath"", 47)","('Zoe', 56)",0.5653061224489796
malzahar,"('Syndra', 48)","('Sylas', 56)",0.5653061224489796
mordekaiser,"('Warwick', 43)","('Illaoi', 57)",0.49952380952380954
mordekaiser,"('Singed', 45)","('Renekton', 57)",0.49952380952380954
mordekaiser,"('Olaf', 46)","('Rumble', 55)",0.49952380952380954
mordekaiser,"('Riven', 46)","('Shen', 55)",0.49952380952380954
mordekaiser,"('Urgot', 47)","('Poppy', 54)",0.49952380952380954
xerath,"(""Cho'Gath"", 43)","('Lissandra', 57)",0.41435185185185186
xerath,"('Ekko', 44)","('Mel', 57)",0.41435185185185186
xerath,"('Akali', 45)","('Hwei', 56)",0.41435185185185186
xerath,"('Diana', 46)","('Azir', 56)",0.41435185185185186
xerath,"('Irelia', 46)","('Zed', 55)",0.41435185185185186
galio,"('Anivia', 46)","('Fizz', 56)",0.5029900332225914
galio,"('Vladimir', 46)","('Katarina', 55)",0.5029900332225914
galio,"('Swain', 47)","('Qiyana', 55)",0.5029900332225914
galio,"('Aurelion Sol', 47)","('Mel', 55)",0.5029900332225914
galio,"(""Cho'Gath"", 48)","('Malzahar', 54)",0.5029900332225914
jarvan-iv,"('Master Yi', 42)","('Skarner', 58)",0.49557522123893805
jarvan-iv,"('Shyvana', 47)","('Lillia', 58)",0.49557522123893805
jarvan-iv,"('Darius', 47)","('Evelynn', 56)",0.49557522123893805
jarvan-iv,"('Ekko', 47)","('Hecarim', 55)",0.49557522123893805
jarvan-iv,"('Volibear', 48)","('Shaco', 55)",0.49557522123893805
master-yi,"('Warwick', 45)","('Jarvan IV', 58)",0.19047619047619047
master-yi,"('Wukong', 47)","('Shyvana', 58)",0.19047619047619047
master-yi,"('Shaco', 47)","('Karthus', 58)",0.19047619047619047
master-yi,"('Ivern', 47)","('Skarner', 56)",0.19047619047619047
master-yi,"('Pantheon', 47)","('Gwen', 56)",0.19047619047619047
milio,"('Braum', 47)","('Mel', 61)",0.45493562231759654
milio,"('Nami', 47)","('Taric', 59)",0.45493562231759654
milio,"('Thresh', 48)","('Swain', 59)",0.45493562231759654
milio,"('Renata Glasc', 49)","('Poppy', 57)",0.45493562231759654
milio,"('Tahm Kench', 49)","('Pantheon', 55)",0.45493562231759654
wukong,"('Amumu', 45)","('Zed', 59)",0.5288206295032234
wukong,"('Shaco', 46)","('Sejuani', 56)",0.5288206295032234
wukong,"('Warwick', 46)","('Kindred', 55)",0.5288206295032234
wukong,"('Zyra', 47)","('Rengar', 55)",0.5288206295032234
wukong,"('Briar', 47)","('Elise', 55)",0.5288206295032234
amumu,"('Yorick', 43)","('Nidalee', 63)",0.4841075794621027
amumu,"('Nocturne', 46)","('Gragas', 58)",0.4841075794621027
amumu,"('Xin Zhao', 48)","('Kindred', 56)",0.4841075794621027
amumu,"('Gwen', 48)","('Shyvana', 55)",0.4841075794621027
amumu,"('Lillia', 49)","('Talon', 55)",0.4841075794621027
poppy,"('Milio', 43)","('Mel', 59)",0.510091235830799
poppy,"('Lulu', 45)","('Xerath', 57)",0.510091235830799
poppy,"('Braum', 45)","('Blitzcrank', 55)",0.510091235830799
poppy,"('Soraka', 46)","('Rakan', 54)",0.510091235830799
poppy,"('Senna', 46)","('Lux', 53)",0.510091235830799
rell,"('Neeko', 41)","('Nautilus', 56)",0.5218855218855218
rell,"('Swain', 45)","('Sona', 56)",0.5218855218855218
rell,"('Brand', 45)","('Yuumi', 56)",0.5218855218855218
rell,"('Janna', 46)","('Mel', 55)",0.5218855218855218
rell,"(""Vel'Koz"", 47)","('Pyke', 55)",0.5218855218855218
sivir,"('Tristana', 47)","('Xayah', 56)",0.49155773420479304
sivir,"('Jinx', 47)","('Nilah', 54)",0.49155773420479304
sivir,"('Twitch', 48)","('Smolder', 54)",0.49155773420479304
sivir,"('Jhin', 48)","('Samira', 54)",0.49155773420479304
sivir,"('Vayne', 48)","('Ezreal', 54)",0.49155773420479304
soraka,"('Sona', 45)","('Tahm Kench', 61)",0.44274809160305345
soraka,"('Yuumi', 47)","('Mel', 59)",0.44274809160305345
soraka,"('Karma', 48)","('Brand', 56)",0.44274809160305345
soraka,"('Bard', 48)","('Alistar', 55)",0.44274809160305345
soraka,"('Maokai', 48)","('Pantheon', 55)",0.44274809160305345
teemo,"('Ryze', 43)","('Tryndamere', 58)",0.3333333333333333
teemo,"('Yorick', 43)","('Renekton', 57)",0.3333333333333333
teemo,"('Pantheon', 44)","('Ambessa', 57)",0.3333333333333333
teemo,"('Kennen', 44)","('Volibear', 57)",0.3333333333333333
teemo,"('Sion', 44)","('Camille', 57)",0.3333333333333333
veigar,"('Anivia', 47)","('Aurora', 57)",0.45413363533408835
veigar,"('Lux', 47)","('Ryze', 57)",0.45413363533408835
veigar,"(""Cho'Gath"", 48)","('Lissandra', 56)",0.45413363533408835
veigar,"('Diana', 48)","('Azir', 56)",0.45413363533408835
veigar,"('Fizz', 48)","('Akali', 55)",0.45413363533408835
briar,"('Kayn', 46)","('Nidalee', 60)",0.3333333333333333
briar,"('Nocturne', 46)","('Udyr', 57)",0.3333333333333333
briar,"('Rammus', 47)","('Shaco', 57)",0.3333333333333333
briar,"('Graves', 47)","('Hecarim', 56)",0.3333333333333333
briar,"('Fiddlesticks', 47)","('Zac', 55)",0.3333333333333333
camille,"('Teemo', 43)","('Singed', 56)",0.5358336967582498
camille,"('Warwick', 45)","('Garen', 56)",0.5358336967582498
camille,"('Shen', 46)","('Irelia', 55)",0.5358336967582498
camille,"('Darius', 46)","('Gnar', 55)",0.5358336967582498
camille,"('Renekton', 46)","('Ambessa', 55)",0.5358336967582498
fiddlesticks,"('Darius', 46)","('Rengar', 59)",0.4966442953020134
fiddlesticks,"('Warwick', 47)","('Lee Sin', 57)",0.4966442953020134
fiddlesticks,"('Xin Zhao', 48)","('Zed', 57)",0.4966442953020134
fiddlesticks,"('Master Yi', 48)","('Graves', 57)",0.4966442953020134
fiddlesticks,"('Volibear', 48)","('Nunu & Willump', 54)",0.4966442953020134
nasus,"('Urgot', 42)","('Kennen', 56)",0.4424778761061947
nasus,"('Gragas', 45)","('Dr. Mundo', 56)",0.4424778761061947
nasus,"('Yone', 46)","('Fiora', 56)",0.4424778761061947
nasus,"('Darius', 47)","('Vladimir', 55)",0.4424778761061947
nasus,"('Riven', 48)","('Jayce', 54)",0.4424778761061947
riven,"('Pantheon', 44)","('Rumble', 62)",0.5158150851581509
riven,"('Renekton', 44)","('Singed', 58)",0.5158150851581509
riven,"('Tryndamere', 46)","('Yone', 57)",0.5158150851581509
riven,"('Urgot', 46)","(""K'Sante"", 57)",0.5158150851581509
riven,"(""Cho'Gath"", 47)","('Gwen', 55)",0.5158150851581509
velkoz,"('Pantheon', 46)","('Zilean', 59)",0.5432098765432098
velkoz,"('Yuumi', 47)","('Tahm Kench', 57)",0.5432098765432098
velkoz,"('Milio', 48)","('Leona', 57)",0.5432098765432098
velkoz,"('Janna', 48)","('Rakan', 56)",0.5432098765432098
velkoz,"('Soraka', 48)","('Swain', 56)",0.5432098765432098
xayah,"('Sivir', 44)","(""Kai'Sa"", 55)",0.501126443255421
xayah,"('Jhin', 48)","('Nilah', 54)",0.501126443255421
xayah,"('Jinx', 48)","('Kalista', 54)",0.501126443255421
xayah,"('Draven', 48)","('Samira', 53)",0.501126443255421
xayah,"('Varus', 49)","('Lucian', 52)",0.501126443255421
akshan,"('Annie', 38)","('Hwei', 58)",0.49356223175965663
akshan,"('Yasuo', 44)","('LeBlanc', 55)",0.49356223175965663
akshan,"('Diana', 44)","('Sylas', 55)",0.49356223175965663
akshan,"('Irelia', 46)","('Yone', 55)",0.49356223175965663
akshan,"('Veigar', 46)","('Zoe', 54)",0.49356223175965663
aurelion-sol,"('LeBlanc', 45)","('Hwei', 58)",0.5397727272727273
aurelion-sol,"('Fizz', 46)","('Vladimir', 57)",0.5397727272727273
aurelion-sol,"('Zed', 46)","('Aurora', 57)",0.5397727272727273
aurelion-sol,"('Veigar', 46)","('Mel', 57)",0.5397727272727273
aurelion-sol,"('Katarina', 47)","('Lux', 56)",0.5397727272727273
nunu-willump,"('Xin Zhao', 42)","('Kindred', 58)",0.5353535353535354
nunu-willump,"('Warwick', 44)","('Zed', 58)",0.5353535353535354
nunu-willump,"('Fiddlesticks', 46)","('Nidalee', 56)",0.5353535353535354
nunu-willump,"('Darius', 47)","('Graves', 56)",0.5353535353535354
nunu-willump,"('Ekko', 48)","('Shaco', 55)",0.5353535353535354
ryze,"('Veigar', 43)","('Azir', 59)",0.4626402070750647
ryze,"('Syndra', 45)","('Ekko', 58)",0.4626402070750647
ryze,"('Malzahar', 46)","('Vladimir', 58)",0.4626402070750647
ryze,"('Viktor', 47)","('LeBlanc', 57)",0.4626402070750647
ryze,"('Twisted Fate', 48)","('Hwei', 56)",0.4626402070750647
taliyah,"(""Cho'Gath"", 44)","('Mel', 59)",0.5268468468468468
taliyah,"('Katarina', 47)","('Yasuo', 57)",0.5268468468468468
taliyah,"('Lux', 47)","('Aurora', 55)",0.5268468468468468
taliyah,"('Hwei', 48)","('Malzahar', 54)",0.5268468468468468
taliyah,"('Syndra', 48)","('Sylas', 53)",0.5268468468468468
vex,"(""Cho'Gath"", 46)","('Yone', 58)",0.4900086880973067
vex,"('Fizz', 47)","('Aurora', 57)",0.4900086880973067
vex,"('Zoe', 47)","('Azir', 56)",0.4900086880973067
vex,"('Veigar', 48)","('Qiyana', 56)",0.4900086880973067
vex,"('Orianna', 48)","('Mel', 55)",0.4900086880973067
zilean,"(""Vel'Koz"", 41)","('Mel', 60)",0.4740990990990991
zilean,"('Pantheon', 44)","('Rakan', 57)",0.4740990990990991
zilean,"('Soraka', 47)","('Braum', 55)",0.4740990990990991
zilean,"('Milio', 48)","('Xerath', 55)",0.4740990990990991
zilean,"('Karma', 49)","('Bard', 55)",0.4740990990990991
heimerdinger,"('Sion', 41)","('Aatrox', 62)",0.5389048991354467
heimerdinger,"('Sett', 43)","('Mordekaiser', 52)",0.5389048991354467
heimerdinger,"('Garen', 44)","('Darius', 52)",0.5389048991354467
heimerdinger,"('Darius', 52)","('Garen', 44)",0.5389048991354467
heimerdinger,"('Mordekaiser', 52)","('Sett', 43)",0.5389048991354467
kassadin,"(""Cho'Gath"", 43)","('Mel', 59)",0.48936170212765956
kassadin,"('Veigar', 46)","('LeBlanc', 57)",0.48936170212765956
kassadin,"('Yone', 47)","('Viktor', 56)",0.48936170212765956
kassadin,"('Yasuo', 47)","('Diana', 56)",0.48936170212765956
kassadin,"('Hwei', 49)","('Vladimir', 54)",0.48936170212765956
naafiri,"('Yasuo', 49)","('Sylas', 58)",0.7777777777777778
naafiri,"('Syndra', 49)","('Katarina', 57)",0.7777777777777778
naafiri,"('Yone', 50)","('Akali', 54)",0.7777777777777778
naafiri,"('Malzahar', 51)","('Zed', 53)",0.7777777777777778
naafiri,"('Lux', 51)","('Ahri', 53)",0.7777777777777778
jhin,"('Vayne', 46)","('Smolder', 54)",0.48443612859329815
jhin,"(""Kog'Maw"", 47)","('Sivir', 52)",0.48443612859329815
jhin,"('Jinx', 47)","('Xayah', 52)",0.48443612859329815
jhin,"('Tristana', 47)","('Ezreal', 52)",0.48443612859329815
jhin,"('Twitch', 48)","('Aphelios', 51)",0.48443612859329815
ashe,"(""Kog'Maw"", 47)","('Kalista', 53)",0.49522873982598936
ashe,"('Nilah', 47)","('Varus', 52)",0.49522873982598936
ashe,"('Zeri', 47)","(""Kai'Sa"", 52)",0.49522873982598936
ashe,"('Ziggs', 48)","('Draven', 52)",0.49522873982598936
ashe,"('Jinx', 48)","('Aphelios', 52)",0.49522873982598936
yasuo,"('Taliyah', 43)","('Akshan', 56)",0.4968684759916493
yasuo,"('Anivia', 44)","('Hwei', 53)",0.4968684759916493
yasuo,"('Malzahar', 44)","('Mel', 53)",0.4968684759916493
yasuo,"('Cassiopeia', 44)","('Kassadin', 53)",0.4968684759916493
yasuo,"('Annie', 45)","('Aurora', 53)",0.4968684759916493
garen,"('Kayle', 43)","(""K'Sante"", 57)",0.4947916666666667
garen,"('Camille', 44)","('Wukong', 56)",0.4947916666666667
garen,"('Kennen', 46)","('Heimerdinger', 56)",0.4947916666666667
garen,"('Sett', 47)","('Jax', 55)",0.4947916666666667
garen,"('Teemo', 47)","('Illaoi', 55)",0.4947916666666667
pantheon,"('Ekko', 44)","('Gragas', 59)",0.5119589977220956
pantheon,"('Zyra', 45)","('Skarner', 55)",0.5119589977220956
pantheon,"(""Bel'Veth"", 45)","('Gwen', 54)",0.5119589977220956
pantheon,"('Evelynn', 46)","('Nidalee', 54)",0.5119589977220956
pantheon,"('Jarvan IV', 47)","('Zed', 54)",0.5119589977220956
aatrox,"('Heimerdinger', 38)","('Dr. Mundo', 56)",0.4991284137129576
aatrox,"('Singed', 44)","('Trundle', 56)",0.4991284137129576
